,Tweets,len,ID,Date,Source,Likes,RTs,User Location,Geo,Coordinates
549,Coisas que já caíram desde que Bolsonaro foi eleito:  - o dólar - a frequência da Manu nas missas - a máscara os esquerdistas que se diziam contra ditadura - a audiência do Amor &amp; Sexo  Coisas que ainda não caíram:  - os depósitos da vaquinha do Haddad,256,1064191945931661312,2018-11-18 16:21:46,Twitter for iPhone,0,603,"São Carlos, Brasil",,
550,Coisas que já caíram desde que Bolsonaro foi eleito:  - o dólar - a frequência da Manu nas missas - a máscara os esquerdistas que se diziam contra ditadura - a audiência do Amor &amp; Sexo  Coisas que ainda não caíram:  - os depósitos da vaquinha do Haddad,256,1064191907289620480,2018-11-18 16:21:37,Twitter for iPhone,0,603,"Vitória, Brasil",,
551,Coisas que já caíram desde que Bolsonaro foi eleito:  - o dólar - a frequência da Manu nas missas - a máscara os esquerdistas que se diziam contra ditadura - a audiência do Amor &amp; Sexo  Coisas que ainda não caíram:  - os depósitos da vaquinha do Haddad,256,1064191830189907969,2018-11-18 16:21:18,Twitter Web Client,0,603,"Júlio Mesquita, Brasil",,
552,Coisas que já caíram desde que Bolsonaro foi eleito:  - o dólar - a frequência da Manu nas missas - a máscara os esquerdistas que se diziam contra ditadura - a audiência do Amor &amp; Sexo  Coisas que ainda não caíram:  - os depósitos da vaquinha do Haddad,256,1064191728209600512,2018-11-18 16:20:54,Twitter for Android,3225,603,São Paulo,,
553,@ForamAvisados LULA E HADDAD: VAMO REGULAR A MIDIA IDIOTAS: ELE N VAI FAZER DO BR UMA VENEZUELA N LULA E HADDAD: VAMO FAZER UMA NOVA CONSTITUINTE IDIOTAS: ELE N VAI IMPLANTAR A DITADURA PORRAAA LULA E HADDAD: O NEGÓCIO É O DESENCARCERAMENT EM MASSA IDIOTAS: O BRASIL VAI FICAR MAIS SEGURO KKKKK,294,1064178534724308993,2018-11-18 15:28:28,Twitter for Android,0,2,,,
554,@ForamAvisados LULA E HADDAD: VAMO REGULAR A MIDIA IDIOTAS: ELE N VAI FAZER DO BR UMA VENEZUELA N LULA E HADDAD: VAMO FAZER UMA NOVA CONSTITUINTE IDIOTAS: ELE N VAI IMPLANTAR A DITADURA PORRAAA LULA E HADDAD: O NEGÓCIO É O DESENCARCERAMENT EM MASSA IDIOTAS: O BRASIL VAI FICAR MAIS SEGURO KKKKK,294,1064172388680646657,2018-11-18 15:04:03,Twitter Lite,0,2,Irritando absolutamente GERAL,,
555,@ForamAvisados LULA E HADDAD: VAMO REGULAR A MIDIA IDIOTAS: ELE N VAI FAZER DO BR UMA VENEZUELA N LULA E HADDAD: VAMO FAZER UMA NOVA CONSTITUINTE IDIOTAS: ELE N VAI IMPLANTAR A DITADURA PORRAAA LULA E HADDAD: O NEGÓCIO É O DESENCARCERAMENT EM MASSA IDIOTAS: O BRASIL VAI FICAR MAIS SEGURO KKKKK,294,1064171826295832578,2018-11-18 15:01:49,Twitter Web Client,3,2,,,
556,meninas entendam eu sempre fui e sempre serei a favor da democracia.  Eu sou haddad. eu era bolsominion mas abriram minha mente agora não sou mais a favor da ditadura.,167,1064171350737256449,2018-11-18 14:59:56,Twitter for Android,0,0,"Méier, Rio de Janeiro",,
557,"@CarlosBolsonaro Se o Haddad tivesse sido eleito, agora, além do Mais Médicos Cubanos, teríamos também o Mais Médicos Venezuelanos, já que a Venezuela está financeiramente na merda e essa seria a forma do PT ajudar a ditadura de Maduro com o nosso dinheiro.",257,1064131842847240192,2018-11-18 12:22:56,Twitter for Android,0,1,,,
558,"@HollandaFelix @jor_claudiney .. Em resumo, enquanto muitos aqui se dizem preocupados com a possibilidade de uma ditadura, o partido que, na visão deles, poderia afastar esse temor (o PT de Haddad) financia uma ditadura de verdade, das mais antigas do mundo, com nosso dinheiro.",278,1064113364262166529,2018-11-18 11:09:30,Twitter for iPad,0,0,,,
559,@helopait @foIha_sp Se gosta de ditadura então é petista e votou no haddad. Simples assim.,90,1064102652861124610,2018-11-18 10:26:57,Twitter Web Client,0,0,Rio de Janeiro,,
560,"@zehdeabreu A Globo nao deixou Haddad ter DEBATE PRESIDENCIAL, apoiou o bolsonaro, agora ta sofrendo CENSURA... Cheiro de ditadura no ar... Eu riria se a questão não envolvesse Mariele...",187,1064031265848991750,2018-11-18 05:43:17,Twitter Web Client,0,0,POA/RS-BRASIL,,
561,“Uma pessoa da minha família torcendo com todas as letras pra ditadura voltar”  Mano como alguém da sua família pode torcer pro Haddad pra presidente ???? Absurdo https://t.co/5NEnPHuKGu,186,1064014691935113216,2018-11-18 04:37:25,Twitter for Android,0,3,"Mogi das Cruzes, Brasil",,
562,“Uma pessoa da minha família torcendo com todas as letras pra ditadura voltar”  Mano como alguém da sua família pode torcer pro Haddad pra presidente ???? Absurdo https://t.co/5NEnPHuKGu,186,1063996075542016000,2018-11-18 03:23:27,Twitter for Android,0,3,flopnajas,,
563,“Uma pessoa da minha família torcendo com todas as letras pra ditadura voltar”  Mano como alguém da sua família pode torcer pro Haddad pra presidente ???? Absurdo https://t.co/5NEnPHuKGu,186,1063986257464836101,2018-11-18 02:44:26,Twitter for iPhone,16,3,"Manaus, Brasil",,
564,"@CarlosBolsonaro Se o Haddad tivesse sido eleito, agora, além do Mais Médicos Cubanos, teríamos também o Mais Médicos Venezuelanos, já que a Venezuela está financeiramente na merda e essa seria a forma do PT ajudar a ditadura de Maduro com o nosso dinheiro.",257,1063940138064142337,2018-11-17 23:41:10,Twitter Web Client,4,1,"Curitiba, Brasil",,
565,@lpbragancabr O que a mídia mais fez foi bater no Haddad pq ele não condenou a ditadura cubana. Conta outra vice rifado.,120,1063927977111683077,2018-11-17 22:52:51,Twitter for iPhone,0,0,,,
566,@robertabastosn Muitos dos que votaram em Haddad no 1 turno não leram o projeto de que irar alterar a constituição de forma antidemocrática. A cuba e um dos grandes exemplos de ditadura ''socialista'. A questão dos médicos cubanos n e revanchismo e princípios.,260,1063900026416652288,2018-11-17 21:01:47,Twitter for Android,0,0,,,
567,"@wutdua kkkkkkkkk tu acha que isso acontece de um dia pro outro. Acordamos e PAH! Virou uma ditadura. Não, meu amor, as coisas vão aos poucos., O caminho feito nesses 16 anos estava nos levando a um país cada vez mais comunista. Haddad não iria dar um golpe de um dia pro outro.",278,1063869949268148225,2018-11-17 19:02:16,Twitter Web Client,1,0,Brazil,,
568,"@odiodobem @ArllxN Se o Haddad ganhasse era Manuela,com Bolsonaro é o Mourão, é bom nem arriscar se não a ditadura começa no msm dia",132,1063860094436343808,2018-11-17 18:23:06,Twitter for Android,0,0,,,
569,@marcelobicca Não adianta. Essa ~jornalista~ tá parecendo os cabos eleitorais do Haddad. Defende a ditadura de Cuba.,116,1063858133288800256,2018-11-17 18:15:19,Twitter for iPhone,0,0,"Porto Alegre, Brasil",,
570,"@beththj @WashingtonCata5 @VEJA Existem vários conceitos para merda! Por exemplo, eu acho a ditadura de Cuba uma merda! Eu acho que a merda do Lula tem que ficar 120 anos preso! Eu acho que a Dilma é uma merda! Eu acho que o Haddad come merda! Eu acho que a Glaise está na merda!",279,1063849614686732288,2018-11-17 17:41:28,Twitter for Android,0,0,"Belo Horizonte, Brazil",,
571,"@ricardope Ainda tá nessa de debate com Haddad??? Acabou pra vcs. O Brasil não aceita mais o PT no poder, não entendeu isso ainda? Bolsonaro fez o correto, não poderia jamais dar continuidade nesse financiamento da ditadura Cubana. Orgulho do meu presidente!!",259,1063829916666523654,2018-11-17 16:23:11,Twitter Web Client,0,0,Brasil,,
572,bingo das fake news amor e sexo agr eh patrocinado pela lei rouanet  dilma/lula/haddad queriam implantar uma ditadura igual em cuba/venezuela *sei lá quem* financiado pelo pt qr matar o bonoro   n aguento mais,209,1063820371114242049,2018-11-17 15:45:15,Twitter for iPhone,0,0,Belém está impecável,,
573,@GloboNews Cadê os petistas pra defenderem a Ditadura de Cuba?!!! Cadê a @dilmabr?! Cadê a @ManuelaDavila?! Cadê o @Haddad_Fernando ? Vão defender Cuba agora?!! #comunismoécrime,177,1063780994170478593,2018-11-17 13:08:47,Twitter for Android,0,0,"Belo Horizonte, Brazil",,
574,"@BlogdoNoblat Pq Bolsonaro ainda não tinha ganho a eleição, e esse financiamento da ditadura cubana iria continuar de o Haddad ganhasse",135,1063759705753993218,2018-11-17 11:44:12,Twitter for Android,0,0,,,
575,@TelesValesReal @babideferro @Haddad_Fernando Ditador e opressor quem seus malucos ? Vocês usam o que? Citem países de esquerda que vocês defendem que são bem sucedidos aí... Haddad partido de ditadura pior prefeito de São Paulo e responde vários processos VÃO PESQUISAR ANTES DE FALAR .,287,1063750981689778176,2018-11-17 11:09:32,Twitter for Android,1,0,,,
576,"Nosso querido @Haddad_Fernando já está engordando seu futuro alimento em homenagem à ditadura venezuelana. Canalha, hipócrita. https://t.co/2hFd12AZyE",150,1063703203462725632,2018-11-17 07:59:41,Twitter for Android,0,101,Estados Unidos ,,
577,"Ditadura digital hightech. Imaginem a Manuela, Ciro, Freixo, Haddad, Chicos e Zehs sendo rebaixados em -100 pelo governo ditador que eles tanto defendem https://t.co/nkFlqzVXHt",176,1063643983925129216,2018-11-17 04:04:21,Twitter for iPhone,0,0,República da Banania,,
578,"@claysonfelizola Vocês progressistas precisam atacar o Brasil Paralelo. Eles planejam fazer uma série de vídeos sobre ""A Revolução de 1964"" !!!!  Esses hipócritas elegeram o Bolsonaro dizendo que o Haddad planejava instaurar uma ditadura... Mas eles mesmos podem estar planejando a volta dela.",293,1063630292156583936,2018-11-17 03:09:57,Twitter Lite,0,0,Brazil,,
579,"Lula foi agente da polícia na ditadura, vendeu greves quando era sindicalista e enriqueceu pegando propinas. Esta é verdade histórica que Haddad e PT pretendem esconder. Vídeo no YouTube: https://t.co/URuSNitZhk",211,1063608884324171776,2018-11-17 01:44:53,Twitter Web Client,0,1829,,,
580,"Agora o Haddad acredita em delação, então contra ele também vale, senão não é democracia, é ditadura #CadêAProva https://t.co/iROu0am9pD",136,1063605274089529344,2018-11-17 01:30:32,Twitter for Android,0,85,,,
581,"#Torquato está errado, quem chutou o balde foi a ditadura cubana, que está com medo de perder seus escravos e ao mesmo tempo quer punir a população por não ter eleito seu fã petista @Haddad_Fernando . Parabéns @jairbolsonaro  #JornaldaCultura",242,1063585915153596416,2018-11-17 00:13:37,Twitter for Android,0,3,"Rio de Janeiro, Brasil",,
582,"#Torquato está errado, quem chutou o balde foi a ditadura cubana, que está com medo de perder seus escravos e ao mesmo tempo quer punir a população por não ter eleito seu fã petista @Haddad_Fernando . Parabéns @jairbolsonaro  #JornaldaCultura",242,1063578080596373504,2018-11-16 23:42:29,Twitter for Android,0,3,,,
583,"#Torquato está errado, quem chutou o balde foi a ditadura cubana, que está com medo de perder seus escravos e ao mesmo tempo quer punir a população por não ter eleito seu fã petista @Haddad_Fernando . Parabéns @jairbolsonaro  #JornaldaCultura",242,1063575328776486913,2018-11-16 23:31:33,Twitter Web Client,0,3,Botocúndia,,
584,"#Torquato está errado, quem chutou o balde foi a ditadura cubana, que está com medo de perder seus escravos e ao mesmo tempo quer punir a população por não ter eleito seu fã petista @Haddad_Fernando . Parabéns @jairbolsonaro  #JornaldaCultura",242,1063574890110947330,2018-11-16 23:29:48,Twitter Lite,3,3,,,
585,"@jaacksays Gente, sinceramente, não consigo entender o tamanho da ignorância e burrice que tem dentro da cabeça dessas pessoas, sinceramente. Esse povo deve achar que ia ter ditadura gay se o Haddad vencesse, só pode. Que pena, tô esperando meu kit gay até hoje",261,1063556959293632514,2018-11-16 22:18:33,Twitter Web Client,7,0,,,
586,"@mariadorosario @ptbrasil @GuilhermeBoulos @psol50 Só essa atitude do @jairbolsonaro mostra o acerto q foi votar nele, pelo menos nesse caso; pois se fosse o @Haddad_Fernando o eleito, com certeza manteria esse acordo escravocrata c/Cuba, alugando médicos como escravos, entregando 70% dos ganhos dos médicos para a ditadura cubana",331,1063537202150412291,2018-11-16 21:00:03,Twitter Lite,0,0,,,
587,"@ot_fonseca @Haddad_Fernando Ele é livre, assim como vc ! Porq ele não pode falar as verdades? Como no Brasil é engraçado vc pode dar pitaco... Ele não pode! Acorrrdaaaa ainda não estamos em 1964 ditadura! Dado o recado , todos tem o direito de falar!!!!",254,1063521115203616768,2018-11-16 19:56:07,Twitter for Android,0,0,,,
588,"contra amplos setores de classe média e até de gente pobre a se comportar como os conhecidos macaquinhos, tapando os olhos, os ouvidos e a boca e, claro, o nariz, para votar em quem elogiava a tortura, a violência, a ditadura e esnobava os debates. https://t.co/OUSGTsOuYd",272,1063501876937834496,2018-11-16 18:39:41,Twitter Web Client,0,0,Brasil,,
589,@ot_fonseca @gleisi @jaqueswagner @ManuelaDavila @dilmabr @Haddad_Fernando É muito triste ver brasileiros apoiando esta ditadura. Não sabem a realidade que as pessoas de lá vivem. Eles recebem cerca de 20 dólares e uma cesta básica por mês.,240,1063487361768656901,2018-11-16 17:42:00,Twitter Web Client,1,0,,,
590,"Impressionante como pessoas que estava votando no Haddad ""a favor da democracia"" simplesmente ignoram a ditadura exercida em Cuba.  Amigo, não tem problema algum você criticar Cuba. Isso não vai te fazer de direita, pode ficar tranquilo.",237,1063464002662162433,2018-11-16 16:09:11,Twitter Web Client,0,0,"Porto Alegre, Brasil",,
591,"@mariadorosario Maria do Rosário, @dilmabr , @LulaOficial , @gleisi ,@GuilhermeBoulos, @ManuelaDavila , @Haddad_Fernando outros esquerdopatas, diga ao governo cubano deixar as famílias dos médicos ficarem aqui com eles enquanto eles trabalham. Liberdade é democracia e não ditadura",281,1063426683435405312,2018-11-16 13:40:53,Twitter for Android,0,0,"São Paulo, Brasil",,
592,"Jamais segui a histeria q anunciava uma ditadura comunista c/Haddad ou fascista c/Bolsonaro,nossas instituições têm como neutralizar índoles autoritárias,creio.Estamos mesmo (e esse sempre foi meu receio) indefesos contra a mediocridade,contra uma visão bisonha do mundo.Eis aí 👇 https://t.co/kEMRJv2GL3",303,1063348922268164096,2018-11-16 08:31:53,Twitter for Android,0,12,"Ex Fluminis Januarii, BR. ",,
593,"Haddad não é Lula, Lula não é Haddad???? Me explica a foto do Lula com Fidel, Chavez etc... Como assim não apoia??? Kk — ok. o Lula tem uma foto com eles. mas pq em 13 anos de PT, o mesmo nunca transformou o Brasil em uma ""ditadura venezuel… https://t.co/DMIApi7WLV",265,1063247305451679744,2018-11-16 01:48:06,Curious Cat,3,0,Jardim Catarina,,
594,"@silvana20202 @BetAdvincula @Haddad_Fernando Troca o disco, quer essa aí de ditadura já saiu de moda",100,1063242307527475200,2018-11-16 01:28:14,Twitter for Android,1,0,,,
595,"@Haddad_Fernando se odeia ditaduras então pq o PT financiou tantas? como Venezuela, Cuba, Angola, Congo e.t.c, o dinheiro dos nossos impostos sendo usados para financiar ditaduras e matar o povo de fome, e ainda vem dizer que odeia ditadura? conta outra piada que essa já perdeu a graça.",287,1063215167834648577,2018-11-15 23:40:24,Twitter Web Client,0,0,,,
596,"Não vota no Bolsonaro com desculpa de ditadura, mas vai lá e vota no Haddad e Lula que veneram abertamente a ditadura de Nicolás Maduro onde o povo ta sendo massacrado, torturado, morrendo de FOME, comendo carne... https://t.co/ltHdimabCZ",238,1063207555617427456,2018-11-15 23:10:09,Facebook,0,0,São Paulo-SP / Tel Aviv TLV ,,
597,"Ziraldo, acamado, em recuperação, faz seu apelo. Vamos salvar o país! Domingo é @Haddad_Fernando e @ManuelaDavila contra o fascismo e a ditadura! https://t.co/eELnSqBGlf",169,1063201003544154114,2018-11-15 22:44:07,Twitter Lite,0,4590,Rio de Janeiro - Brasil,,
598,Militares comigo na ditadura: ''vc fez campanha contra o bolsonabo e votou no haddad?''  Eu: https://t.co/UDIhDEYBe7,116,1063195956018118656,2018-11-15 22:24:03,Twitter Web Client,0,0,"Belo Horizonte, Brasil",,
599,"@screw_ed @goulart_lenita @Haddad_Fernando Meu amigo e q vcs petistas n sabem  se exprimir direito, quando vcs falam q vão ser á oposição parece q mesmo se n a ver ditadura vcs n vão aceitar e vão querer partir pra uma guerra civil, te aconselho a falar q n vai gostar das ideias desse governo. E n vai querer participar.",321,1063190055563468801,2018-11-15 22:00:37,Twitter for Android,0,0,,,
600,"@ManuelaDavila , @gleisi , @Haddad_Fernando , @LulaOficial , quem vai pagar esse roubo, concedido e aprovado pelo @ptbrasiI , claro os trouxas que vive na democracia e faz tudo para permanecer nela e não na sua ditadura do Lula.",228,1063156314912763904,2018-11-15 19:46:32,Twitter Web Client,0,0,Brasil-Rio de Janeiro,,
601,"Jamais segui a histeria q anunciava uma ditadura comunista c/Haddad ou fascista c/Bolsonaro,nossas instituições têm como neutralizar índoles autoritárias,creio.Estamos mesmo (e esse sempre foi meu receio) indefesos contra a mediocridade,contra uma visão bisonha do mundo.Eis aí 👇 https://t.co/kEMRJv2GL3",303,1063142068137197568,2018-11-15 18:49:55,Twitter Web Client,0,12,Salvador-BA,,
602,"Você sabia?  Na literatura, a ditadura do PT baniu o termo 'heterônimo' para designar mais de uma personalidade de um autor. Haddad, então ministro da educação, definiu que a significação correta seria 'homonômino' em homenagem a Pablo Vital.",242,1063137377697366016,2018-11-15 18:31:17,Twitter for Android,4,0,"Porto Alegre, Brasil",,
603,"Jamais segui a histeria q anunciava uma ditadura comunista c/Haddad ou fascista c/Bolsonaro,nossas instituições têm como neutralizar índoles autoritárias,creio.Estamos mesmo (e esse sempre foi meu receio) indefesos contra a mediocridade,contra uma visão bisonha do mundo.Eis aí 👇 https://t.co/kEMRJv2GL3",303,1063127052835086336,2018-11-15 17:50:15,Twitter Web Client,0,12,,,
604,@ECantanhede @D4NI3LS4L35 @lucianogodoy1 Cuba é uma ditadura ??!!😱😱Mas o Haddad e a turma do PT não falavam da preocupação com a democracia ??!!,144,1063125864362196993,2018-11-15 17:45:32,Twitter for iPhone,1,0,"Manaus, Brasil",,
605,"Jamais segui a histeria q anunciava uma ditadura comunista c/Haddad ou fascista c/Bolsonaro,nossas instituições têm como neutralizar índoles autoritárias,creio.Estamos mesmo (e esse sempre foi meu receio) indefesos contra a mediocridade,contra uma visão bisonha do mundo.Eis aí 👇 https://t.co/kEMRJv2GL3",303,1063119691017793536,2018-11-15 17:21:00,Twitter for Android,0,12,,,
606,"@daviseveriano @lucianagenro @cirogomes @jairbolsonaro @Haddad_Fernando Tava na cara que se os comunistas tomassem o poder nas décadas de 60 e 70, que seríamos uma ditadura como em Cuba, Venezuela ou outra parecida.  Com boas motivações, os militares impediram isso. Mas acabaram fazendo merda exagerando nas instituintes. Generais mau intencionados.",350,1063116962874703872,2018-11-15 17:10:10,Twitter for Android,0,0,Brazil,,
607,"Jamais segui a histeria q anunciava uma ditadura comunista c/Haddad ou fascista c/Bolsonaro,nossas instituições têm como neutralizar índoles autoritárias,creio.Estamos mesmo (e esse sempre foi meu receio) indefesos contra a mediocridade,contra uma visão bisonha do mundo.Eis aí 👇 https://t.co/kEMRJv2GL3",303,1063107749825929216,2018-11-15 16:33:33,Twitter for iPhone,0,12,"Rio de Janeiro, Brasil",,
608,"Jamais segui a histeria q anunciava uma ditadura comunista c/Haddad ou fascista c/Bolsonaro,nossas instituições têm como neutralizar índoles autoritárias,creio.Estamos mesmo (e esse sempre foi meu receio) indefesos contra a mediocridade,contra uma visão bisonha do mundo.Eis aí 👇 https://t.co/kEMRJv2GL3",303,1063105261404151808,2018-11-15 16:23:40,Twitter for iPhone,0,12,rio de janeiro,,
609,"Jamais segui a histeria q anunciava uma ditadura comunista c/Haddad ou fascista c/Bolsonaro,nossas instituições têm como neutralizar índoles autoritárias,creio.Estamos mesmo (e esse sempre foi meu receio) indefesos contra a mediocridade,contra uma visão bisonha do mundo.Eis aí 👇 https://t.co/kEMRJv2GL3",303,1063103681221013505,2018-11-15 16:17:23,Twitter for iPhone,0,12,"Salvador, Brasil",,
610,"Jamais segui a histeria q anunciava uma ditadura comunista c/Haddad ou fascista c/Bolsonaro,nossas instituições têm como neutralizar índoles autoritárias,creio.Estamos mesmo (e esse sempre foi meu receio) indefesos contra a mediocridade,contra uma visão bisonha do mundo.Eis aí 👇 https://t.co/kEMRJv2GL3",303,1063102220869222400,2018-11-15 16:11:35,Twitter Web Client,0,12,"QD 01, Sobradinho, Brasília-DF",,
611,"Jamais segui a histeria q anunciava uma ditadura comunista c/Haddad ou fascista c/Bolsonaro,nossas instituições têm como neutralizar índoles autoritárias,creio.Estamos mesmo (e esse sempre foi meu receio) indefesos contra a mediocridade,contra uma visão bisonha do mundo.Eis aí 👇 https://t.co/kEMRJv2GL3",303,1063102093748264963,2018-11-15 16:11:05,Twitter Web Client,0,12,"Fortaleza, Brasil",,
612,"Jamais segui a histeria q anunciava uma ditadura comunista c/Haddad ou fascista c/Bolsonaro,nossas instituições têm como neutralizar índoles autoritárias,creio.Estamos mesmo (e esse sempre foi meu receio) indefesos contra a mediocridade,contra uma visão bisonha do mundo.Eis aí 👇 https://t.co/kEMRJv2GL3",303,1063102056540594176,2018-11-15 16:10:56,Twitter for Android,0,12,Brasil,,
613,@Cacomce @PLppdo @UOLNoticias Então vcs concordam com ditadura. Mas não votaram em Haddad por serem a favor da democracia?,122,1063101840475197442,2018-11-15 16:10:04,Twitter Lite,0,0,,,
614,"Jamais segui a histeria q anunciava uma ditadura comunista c/Haddad ou fascista c/Bolsonaro,nossas instituições têm como neutralizar índoles autoritárias,creio.Estamos mesmo (e esse sempre foi meu receio) indefesos contra a mediocridade,contra uma visão bisonha do mundo.Eis aí 👇 https://t.co/kEMRJv2GL3",303,1063101796225294337,2018-11-15 16:09:54,Twitter for Android,0,12,São Paulo - Brasil,,
615,"Jamais segui a histeria q anunciava uma ditadura comunista c/Haddad ou fascista c/Bolsonaro,nossas instituições têm como neutralizar índoles autoritárias,creio.Estamos mesmo (e esse sempre foi meu receio) indefesos contra a mediocridade,contra uma visão bisonha do mundo.Eis aí 👇 https://t.co/kEMRJv2GL3",303,1063101695872417793,2018-11-15 16:09:30,Twitter for iPhone,0,12,"Porto Alegre, Brazil",,
616,"Jamais segui a histeria q anunciava uma ditadura comunista c/Haddad ou fascista c/Bolsonaro,nossas instituições têm como neutralizar índoles autoritárias,creio.Estamos mesmo (e esse sempre foi meu receio) indefesos contra a mediocridade,contra uma visão bisonha do mundo.Eis aí 👇 https://t.co/kEMRJv2GL3",303,1063100901039267840,2018-11-15 16:06:20,Twitter Web Client,31,12,"Ubatuba, Brasil",,
617,"@ManuelaDavila @Haddad_Fernando @cirogomes @luisnassif @GuilhermeBoulos O que foi que apagou toda a nossa sedutora e encantadora jornada para além da ditadura? Todo o esforço de décadas de redemocratização e de conflitos, erros e acertos para aperfeiçoar nossa cultura?",269,1063097977269637120,2018-11-15 15:54:43,Twitter Web Client,0,0,São Carlos SP Brazil,,
618,"@PauloMartins10 O que mais esperar de um nazi-facista além de oferecer liberdade a escravos de uma ditadura? Eu sabia.  Agora não dá mais tempo de arrepender, se o Haddad tivesse ganho, tudo estaria bem (lá em Cuba).",216,1063097324942094336,2018-11-15 15:52:08,Twitter Web Client,1,0,,,
619,"@ManuelaDavila @Haddad_Fernando @cirogomes @luisnassif @GuilhermeBoulos que valores teriam sustentado esse atavismo delirante e obssessivo? Que condições permitiram que todo esse contexto do racismo, do preconceito em várias formas, da ditadura, da tortura, chegassem vigorosos...",280,1063097174693740544,2018-11-15 15:51:32,Twitter Web Client,0,0,São Carlos SP Brazil,,
620,"Haddad diz que sou responsável pela campanha mais baixa da história. Logo ele, que é orientado por um presidiário, esconde as cores do partido, finge ser religioso, joga bíblia no lixo, esconde apoio à ditadura venezuelana e espalha um monte de porcaria mentirosa ao meu respeito.",280,1063092546346344448,2018-11-15 15:33:09,Twitter Web Client,0,24672,,,
621,"Haddad diz que sou responsável pela campanha mais baixa da história. Logo ele, que é orientado por um presidiário, esconde as cores do partido, finge ser religioso, joga bíblia no lixo, esconde apoio à ditadura venezuelana e espalha um monte de porcaria mentirosa ao meu respeito.",280,1063092126588813312,2018-11-15 15:31:28,Twitter Web Client,0,24672,Brasil,,
622,"@LeoDantas87 @lucianagenro @cirogomes @jairbolsonaro @Haddad_Fernando Ué, a coisa que o regime militar mais fez foi torturar. Inclusive Bolsonaro já afirmou que o erro da ditadura foi torturar e não matar.",205,1063075760800522241,2018-11-15 14:26:27,Twitter for iPhone,0,0,"Natal, Brasil",,
623,"@FbioMax @brasil247 PS : seu presidente é Bolsonaro , não Haddad  PS2 : acabou verba pra ditadura socialista,  acabou acordo comercial com país que não nos oferece nada , acabou a farra da esquerda . O choro é livre.  Lula não 😉",228,1063061705100541953,2018-11-15 13:30:35,Twitter for Android,0,0,"São Paulo, Brasil",,
624,@dilmabr Durante a campanha oque eu mais ouvia era. Vote no Haddad pela Democracia do nosso país. Agora não entendo esse apoio a ditadura de Cuba. Alguem me explica?,165,1063058684023058432,2018-11-15 13:18:35,Twitter for Android,0,0,,,
625,"@goescarlos Acho que liberal que votou no Haddad com medo de ditadura do Bolso merece mais esse chapéu, não é? Sei que não foi vc, mas tem uns amigos seus aí...",160,1063050105002098688,2018-11-15 12:44:30,Twitter for Android,5,0,,,
626,"@roque11 @LavaJatoNews @jairbolsonaro Aparentemente quem é desinformado e você o que houve prova mas vamos lá cada um é hábito de pensar 🤔 agora estamos livres da ditadura da esquerda comunista como é aqui Haddad, tentou implantar mas como viu a maioria da população tem celebro.",279,1063024834148352000,2018-11-15 11:04:05,Twitter for iPhone,0,0,,,
627,"@Phylowave Mas oq os sul coreanos pensam sobre a ditadura vizinha do Kim?? Até pq é oq a esquerda ver como exemplo, a vice do Haddad é de um partido comunista q até mandou apoio ao Kim 🤢",186,1062930087660740613,2018-11-15 04:47:35,Twitter for Android,1,0,,,
628,"@LeoDantas87 @lucianagenro @cirogomes @jairbolsonaro @Haddad_Fernando E com isso não estou dizendo que a luta armada foi a melhor escolha. Claro que a violência nunca é a solução. O problema é que uma era uma violência de resistência à ditadura enquanto a outra era institucionalizada, em nome do Estado e até de Deus. São coisas bem diferentes...",347,1062922883318665216,2018-11-15 04:18:58,Twitter for iPhone,0,0,"Natal, Brasil",,
629,"Quem tem condições é o Haddad ne? Que gastou tanto em sua Campanhã de roubalheira, que ficou devendo é hj pede esmola.   Quem tem condições é o Lula,  que roubou o país e financiou ditadura. Fora as demais coisas que todo mundo sabe décor. https://t.co/4WoVNVOuGM",263,1062910951282884608,2018-11-15 03:31:33,Twitter for Android,2,0,"Mineiros do Tietê, Brasil",,
630,"@LeoDantas87 @lucianagenro @cirogomes @jairbolsonaro @Haddad_Fernando O mesmo vale para a ditadura militar tupiniquim: muitas vidas ceifadas em nome de um macarthismo à brasileira. E sobre os regimes ditatoriais no Iraque, no Chile e na Espanha? Não vai falar nada porque não convém? E outra: você está insinuando que a Coreia do Norte é comunista?",348,1062891783321993218,2018-11-15 02:15:23,Twitter for iPhone,0,0,"Natal, Brasil",,
631,#Cuba triste realidade que alguns exitem em dizer que não existe ditadura em Cuba! Gostaria que alguns figuras públicas assistisse o que esse médico diz! @ManuelaDavila @Haddad_Fernando  @gleisi  @LulaOficial https://t.co/MqhkQVTjMa,232,1062890213641519104,2018-11-15 02:09:09,Twitter for Android,1,0,,,
632,"@daviseveriano @lucianagenro @cirogomes @jairbolsonaro @Haddad_Fernando Já na Coreia do Norte, Cuba, Venezuela... Ali sim são ditaduras. Milhões morreram e morrem até hoje pelas imposições do governo totalitário.  Aqui no Brasil o regime aconteceu pra impedir uma ditadura  Houveram erros dos dois lados, do comunista e do militar  Mas não foi ditadura",352,1062888287466147840,2018-11-15 02:01:29,Twitter for Android,0,0,Brazil,,
